practical_third,condition,signatory_id,AgtId,agt_dat,signatory_type,id_paax,actor_name,abbreviation,type,actor_type,un_type,country_based,iso3c,gwno,region_pax,region_geo,description,actor_id,ucdp_id,ucdp_name,ucdp_url,acled_name,acled_other,short_agt_name,PP,PPName,Con,agt_type,stage_label,date,year,agt_description,PAX_Hyperlink,PDF_Hyperlink,PA-X Page html,Agreement PDF html,Loc1ISO,Loc2ISO,UcdpCon,global_actor
1,C4,7663,2230,"Palermo Conference for and with Libya, Conclusions (13/11/2018)",party,CON_142,Niger,NIR,CON,Country/State,,Niger,NER,436,Africa (excl MENA),Africa,Niger (NIR) is a Country/State actor (Niger). ,142,75,Government of Niger,https://ucdp.uu.se/actor/75,Government of Niger (2021-),Government of Niger (2011-2021) | Government of Niger (2021-),"Pre-negotiation, 13 November 2018",70,Libyan peace process,Libya,Interstate/mixed,Pre-negotiation,2018-11-13,2018,"An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019.",https://pax.peaceagreements.org/agreements/2230/,https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf,"<a href=""https://pax.peaceagreements.org/agreements/2230/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf"" target=""_blank"">View agreement PDF</a>",LBY,,11346,Russia
1,C4,7664,2230,"Palermo Conference for and with Libya, Conclusions (13/11/2018)",party,CON_603,Poland,POL,CON,Country/State,,Poland,POL,290,,Europe,Poland (POL) is a Country/State actor (Poland). ,603,38,Government of Poland,https://ucdp.uu.se/actor/38,Government of Poland (2015-),Government of Poland (2015-),"Pre-negotiation, 13 November 2018",70,Libyan peace process,Libya,Interstate/mixed,Pre-negotiation,2018-11-13,2018,"An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019.",https://pax.peaceagreements.org/agreements/2230/,https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf,"<a href=""https://pax.peaceagreements.org/agreements/2230/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf"" target=""_blank"">View agreement PDF</a>",LBY,,11346,Russia
1,C4,7665,2230,"Palermo Conference for and with Libya, Conclusions (13/11/2018)",party,CON_486,Qatar,QAT,CON,Country/State,,Qatar,QAT,694,,Asia,Qatar (QAT) is a Country/State actor (Qatar). ,486,127,Government of Qatar,https://ucdp.uu.se/actor/127,Government of Qatar (2013-),Government of Qatar (2013-),"Pre-negotiation, 13 November 2018",70,Libyan peace process,Libya,Interstate/mixed,Pre-negotiation,2018-11-13,2018,"An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019.",https://pax.peaceagreements.org/agreements/2230/,https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf,"<a href=""https://pax.peaceagreements.org/agreements/2230/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf"" target=""_blank"">View agreement PDF</a>",LBY,,11346,Russia
1,C4,7666,2230,"Palermo Conference for and with Libya, Conclusions (13/11/2018)",party,CON_42,Congo,CON,CON,Country/State,,Republic of Congo,COG,484,Africa (excl MENA),Africa,Congo (CON) is a Country/State actor (Republic of Congo). ,42,88,Government of Congo,https://ucdp.uu.se/actor/88,Government of the Republic of Congo (1997-),Government of the Republic of Congo (1997-),"Pre-negotiation, 13 November 2018",70,Libyan peace process,Libya,Interstate/mixed,Pre-negotiation,2018-11-13,2018,"An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019.",https://pax.peaceagreements.org/agreements/2230/,https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf,"<a href=""https://pax.peaceagreements.org/agreements/2230/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf"" target=""_blank"">View agreement PDF</a>",LBY,,11346,Russia
1,C4,7667,2230,"Palermo Conference for and with Libya, Conclusions (13/11/2018)",party,CON_21,Russia,RUS,CON,Country/State,P5,Russia,RUS,365,Europe and Eurasia,Europe,Russia (RUS) is a Country/State actor (Russia). ,21,57,Government of Russia (Soviet Union),https://ucdp.uu.se/actor/57,Government of Russia (2000-),Government of Russia (2000-) | Government of Russia (2000-) Republic of Chechnya | Government of Russia (2000-) Republic of Ingushetia,"Pre-negotiation, 13 November 2018",70,Libyan peace process,Libya,Interstate/mixed,Pre-negotiation,2018-11-13,2018,"An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019.",https://pax.peaceagreements.org/agreements/2230/,https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf,"<a href=""https://pax.peaceagreements.org/agreements/2230/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf"" target=""_blank"">View agreement PDF</a>",LBY,,11346,Russia
1,C4,7668,2230,"Palermo Conference for and with Libya, Conclusions (13/11/2018)",party,CON_419,Saudi Arabia,SAU,CON,Country/State,,Saudi Arabia,SAU,670,Middle East and North Africa,Asia,Saudi Arabia (SAU) is a Country/State actor (Saudi Arabia). ,419,122,Government of Saudi Arabia,https://ucdp.uu.se/actor/122,Government of Saudi Arabia (2015-),Government of Saudi Arabia (2015-),"Pre-negotiation, 13 November 2018",70,Libyan peace process,Libya,Interstate/mixed,Pre-negotiation,2018-11-13,2018,"An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019.",https://pax.peaceagreements.org/agreements/2230/,https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf,"<a href=""https://pax.peaceagreements.org/agreements/2230/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf"" target=""_blank"">View agreement PDF</a>",LBY,,11346,Russia
1,C4,7669,2230,"Palermo Conference for and with Libya, Conclusions (13/11/2018)",party,CON_4,Spain,SPN,CON,Country/State,,Spain,ESP,230,Europe and Eurasia,Europe,Spain (SPN) is a Country/State actor (Spain). ,4,35,Government of Spain,https://ucdp.uu.se/actor/35,Government of Spain (2020-),Government of Spain (2020-),"Pre-negotiation, 13 November 2018",70,Libyan peace process,Libya,Interstate/mixed,Pre-negotiation,2018-11-13,2018,"An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019.",https://pax.peaceagreements.org/agreements/2230/,https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf,"<a href=""https://pax.peaceagreements.org/agreements/2230/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf"" target=""_blank"">View agreement PDF</a>",LBY,,11346,Russia
1,C4,7670,2230,"Palermo Conference for and with Libya, Conclusions (13/11/2018)",party,CON_158,Sudan,SUD,CON,Country/State,,Sudan,SDN,625,Africa (excl MENA),Africa,Sudan (SUD) is a Country/State actor (Sudan). ,158,112,Government of Sudan,https://ucdp.uu.se/actor/112,Government of Sudan (2019-),Government of Sudan (1989-2019) | Government of Sudan (2019-),"Pre-negotiation, 13 November 2018",70,Libyan peace process,Libya,Interstate/mixed,Pre-negotiation,2018-11-13,2018,"An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019.",https://pax.peaceagreements.org/agreements/2230/,https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf,"<a href=""https://pax.peaceagreements.org/agreements/2230/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf"" target=""_blank"">View agreement PDF</a>",LBY,,11346,Russia
1,C4,7671,2230,"Palermo Conference for and with Libya, Conclusions (13/11/2018)",party,CON_593,Sweden,SWD,CON,Country/State,,Sweden,SWE,380,,Europe,Sweden (SWD) is a Country/State actor (Sweden). ,593,66,Government of Sweden,https://ucdp.uu.se/actor/66,Government of Sweden (2019-),Government of Sweden (2019-),"Pre-negotiation, 13 November 2018",70,Libyan peace process,Libya,Interstate/mixed,Pre-negotiation,2018-11-13,2018,"An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019.",https://pax.peaceagreements.org/agreements/2230/,https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf,"<a href=""https://pax.peaceagreements.org/agreements/2230/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf"" target=""_blank"">View agreement PDF</a>",LBY,,11346,Russia
1,C4,7660,2230,"Palermo Conference for and with Libya, Conclusions (13/11/2018)",party,CON_614,Malta,MLT,CON,Country/State,,Malta,MLT,338,,Europe,Malta (MLT) is a Country/State actor (Malta). ,614,,,,Government of Malta (2013-),Government of Malta (2013-),"Pre-negotiation, 13 November 2018",70,Libyan peace process,Libya,Interstate/mixed,Pre-negotiation,2018-11-13,2018,"An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019.",https://pax.peaceagreements.org/agreements/2230/,https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf,"<a href=""https://pax.peaceagreements.org/agreements/2230/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf"" target=""_blank"">View agreement PDF</a>",LBY,,11346,Russia
1,C4,7674,2230,"Palermo Conference for and with Libya, Conclusions (13/11/2018)",party,CON_562,Turkey,TUR,CON,Country/State,,Turkey,TUR,640,Europe and Eurasia,Asia,Turkey (TUR) is a Country/State actor (Turkey). ,562,115,Government of Turkey,https://ucdp.uu.se/actor/115,Government of Turkey (2016-),Government of Turkey (2002-2016) | Government of Turkey (2016-),"Pre-negotiation, 13 November 2018",70,Libyan peace process,Libya,Interstate/mixed,Pre-negotiation,2018-11-13,2018,"An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019.",https://pax.peaceagreements.org/agreements/2230/,https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf,"<a href=""https://pax.peaceagreements.org/agreements/2230/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf"" target=""_blank"">View agreement PDF</a>",LBY,,11346,Russia
1,C4,7675,2230,"Palermo Conference for and with Libya, Conclusions (13/11/2018)",party,CON_591,United Arab Emirates,UAE,CON,Country/State,,United Arab Emirates,ARE,696,,Asia,United Arab Emirates (UAE) is a Country/State actor (United Arab Emirates). ,591,128,Government of United Arab Emirates,https://ucdp.uu.se/actor/128,Government of the United Arab Emirates (2004-),Government of the United Arab Emirates (2004-),"Pre-negotiation, 13 November 2018",70,Libyan peace process,Libya,Interstate/mixed,Pre-negotiation,2018-11-13,2018,"An agreement in the form of conference conclusions.  The conference was an attempt to implement a UN Stabilisation plan, to agree on the road map for stabilization, unified institutions, and clear electoral legislation as preliminary conditions for any election to be held. The conference was intended to pave the way for a national conference in January 2019.",https://pax.peaceagreements.org/agreements/2230/,https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf,"<a href=""https://pax.peaceagreements.org/agreements/2230/"" target=""_blank"">View on PA-X Database</a>","<a href=""https://pax.peaceagreements.org/media/documents/ag2230_5e32b2e32128a.pdf"" target=""_blank"">View agreement PDF</a>",LBY,,11346,Russia
